:START_ID(Post)|:END_ID(Tag)
824634438371|6435
824634438371|6933
824634438371|11787
824634438375|127
824634438375|2041
824634438377|127
824634438377|2054
824634438377|2943
824634438377|8146
824634438377|12022
824634438382|127
824634438382|283
824634438382|561
824634438382|2093
824634438382|2785
824634438382|2923
824634438382|5753
824634438382|9184
824634438382|12407
824634438399|127
824634438399|1202
824634438399|8625
824634438399|8655
824634438399|13165
824634438420|127
824634438420|2819
824634438420|6659
824634438420|10116
824634438420|11569
824634438432|127
824634438432|1174
824634438432|2084
824634438432|3011
824634438432|3031
824634438432|8452
824634438432|9010
824634438434|127
824634438434|278
824634438434|12095
824634438453|127
824634438453|2102
824634438453|14366
824634438454|127
824634438454|2815
824634438454|14967
824634438463|127
824634438463|2093
824634438463|2810
824634438463|12040
824634438482|127
824634438482|5236
824634438482|14824
824634438497|127
824634438497|801
824634438497|2976
824634438497|6425
824634438497|6438
824634438497|6665
824634438497|13290
824634438510|127
824634438510|441
824634438510|5105
824634438510|5613
824634438510|5886
824634438510|9051
824634438510|9154
824634438521|127
824634438521|777
824634438521|5992
824634438521|9057
824634438521|12485
824634438528|127
824634438533|127
824634438533|7960
824634438553|127
824634438553|2031
824634438553|5146
824634438553|11734
824634438563|127
824634438563|2884
824634438563|5686
824634438563|6136
824634438572|127
824634438572|472
824634438572|1680
824634438572|5063
824634438572|8647
824634438572|12820
824634438578|127
824634438578|2039
824634438578|2832
824634438578|2919
824634438578|2957
824634438578|2998
824634438578|3059
824634438578|6316
824634438578|11401
824634438594|127
824634438594|5550
824634438594|6651
824634438594|7557
824634438594|9059
824634438594|12391
824634438594|13642
824634438594|14969
824634438612|127
824634438612|803
824634438612|2071
824634438612|2778
824634438613|127
824634438613|3095
824634438613|5238
824634438613|6394
824634438617|127
824634438617|2813
824634438617|2829
824634438617|5117
824634438617|6867
824634438617|6944
824634438617|7594
824634438617|9175
824634438617|12654
824634438617|13998
824634438619|127
824634438619|6237
824634438619|6993
824634438619|9096
824634438619|9236
824634438619|11644
824634438619|11788
824634438627|127
824634438627|801
824634438627|2032
824634438627|5071
824634438627|11510
824634438627|11665
824634438632|127
824634438632|2978
824634438641|127
824634438641|3006
824634438641|15661
824634438642|127
824634438642|2780
824634438642|2896
824634438642|6965
824634438653|127
824634438653|6416
824634438653|9223
824634438660|127
824634438660|3055
824634438660|6832
824634438660|6877
824634438660|8327
824634438660|10067
824634438660|12991
824634438670|127
824634438670|1026
824634438670|2060
824634438670|7513
824634438670|7988
824634438670|9620
824634438687|127
824634438687|11597
824634438698|127
824634438698|2890
824634438698|5182
824634438698|5280
824634438698|6950
824634438715|127
824634438715|2790
824634438715|2809
824634438715|5074
824634438715|9187
824634438736|127
824634438736|3084
824634438736|7012
824634438736|7299
824634438736|7570
824634438736|11692
824634438743|127
824634438743|1675
824634438743|11053
824634438761|127
824634438761|573
824634438761|1022
824634438761|6962
824634438761|6968
824634438766|127
824634438766|1024
824634438766|1205
824634438766|2940
824634438766|6404
824634438766|7582
824634438766|7708
824634438781|127
824634438781|566
824634438781|1767
824634438781|2080
824634438781|6176
824634438781|7519
824634438781|11407
824634438781|11448
824634438781|11743
824634438799|127
824634438799|2002
824634438799|11376
824634438799|11559
824634438813|127
824634438813|1192
824634438813|2803
824634438813|6324
824634438813|6359
824634438813|7014
824634438813|12538
824634438814|127
824634438814|2017
824634438814|2077
824634438814|6371
824634438814|7296
824634438814|7604
824634438814|9208
824634438832|127
824634438832|1758
824634438832|2950
824634438832|3059
824634438832|5890
824634438832|7510
824634438832|8442
824634438839|127
824634438839|5094
824634438839|8781
824634438839|9050
824634438839|9342
824634438839|15141
824634438853|127
824634438853|6412
824634438853|11963
824634438853|14683
824634438854|127
824634438854|6940
824634438854|10632
824634438875|62
824634438875|127
824634438875|2024
824634438875|6416
824634438875|9873
824634438892|127
824634438892|788
824634438892|1984
824634438892|3085
824634438901|127
824634438901|2001
824634438901|2111
824634438901|3077
824634438901|5066
824634438901|12090
824634438901|13809
824634438916|127
824634438916|1681
824634438916|6772
824634438916|7579
824634438918|127
824634438918|2806
824634438918|7315
824634438918|12501
824634438926|127
824634438926|1180
824634438926|3041
824634438926|7485
824634438926|11734
824634438934|127
824634438946|127
824634438946|5141
824634438946|6416
824634438946|9280
824634438947|127
824634438947|2894
824634438947|6447
824634438947|10330
824634438947|10457
824634438958|127
824634438958|2913
824634438958|4849
824634438958|7148
824634438958|7505
824634438958|7546
824634438958|9044
824634438958|9145
824634438974|127
824634438974|2059
824634438974|2115
824634438974|6186
824634438974|11757
824634438983|127
824634438983|2057
824634438983|9084
824634438983|9966
824634438983|11646
824634438991|127
824634438991|582
824634438991|1617
824634439005|127
824634439005|2921
824634439009|127
824634439009|4844
824634439009|5070
824634439009|5875
824634439009|9274
824634439025|127
824634439025|543
824634439025|7582
824634439025|14459
824634439025|15364
824634439031|127
824634439031|5753
824634439031|9188
824634439050|127
824634439050|286
824634439050|2787
824634439050|5239
824634439050|8891
824634439064|127
824634439064|803
824634439064|7374
824634439064|9071
824634439064|9216
824634439064|10035
824634439064|12202
824634439064|12700
824634439064|14975
824634439068|127
824634439068|777
824634439068|786
824634439075|127
824634439075|2816
824634439075|6056
824634439075|6354
824634439075|7415
824634439075|10991
824634439096|127
824634439096|5742
824634439096|8757
824634439096|9744
824634439096|10426
824634439107|127
824634439107|2071
824634439107|5123
824634439107|5829
824634439107|6619
824634439126|127
824634439126|2987
824634439126|7581
824634439144|127
824634439144|5147
824634439144|6704
824634439150|127
824634439150|5170
824634439150|7546
824634439150|9351
824634439161|127
824634439161|1986
824634439161|2096
824634439161|2954
824634439161|9042
824634439161|9387
824634439161|12661
824634439177|127
824634439177|1194
824634439177|1203
824634439177|6859
824634439177|6959
824634439177|13557
824634439188|127
824634439188|2005
824634439188|7396
824634439188|9289
824634439188|14885
824634439208|127
824634439208|1181
824634439208|2024
824634439208|2046
824634439208|2060
824634439208|2913
824634439208|7030
824634439208|11532
824634439221|127
824634439221|2983
824634439221|8894
824634439221|9703
824634439228|127
824634439228|1667
824634439228|2781
824634439228|2788
824634439228|5832
824634439228|12925
824634439228|13042
824634439236|127
824634439236|2104
824634439236|2807
824634439236|5102
824634439236|6951
824634439236|9053
824634439236|9181
824634439257|127
824634439257|2856
824634439257|3041
824634439257|6940
824634439257|7560
824634439265|127
824634439265|3093
824634439265|8320
824634439265|9186
824634439265|10388
824634439277|127
824634439277|2046
824634439277|5136
824634439285|127
824634439285|449
824634439285|2090
824634439285|10773
824634439285|11537
824634439304|127
824634439304|3033
824634439304|3078
824634439304|5125
824634439304|6114
824634439304|7569
824634439304|7936
824634439304|8384
824634439304|11996
824634439325|127
824634439325|2035
824634439325|3089
824634439325|5303
824634439325|8453
824634439335|127
824634439335|2916
824634439335|3043
824634439335|7571
824634439335|9054
824634439355|127
824634439355|2879
824634439355|5099
824634439355|6410
824634439366|127
824634439366|291
824634439366|3006
824634439366|3060
824634439366|11258
824634439369|127
824634439369|11318
824634439369|11605
824634439369|12722
824634439369|14392
824634439389|127
824634439389|2839
824634439389|2867
824634439389|6394
824634439389|7617
824634439389|7952
824634439389|8428
824634439407|127
824634439407|1546
824634439407|2076
824634439407|4953
824634439407|7575
824634439407|14221
824634439420|127
824634439420|5583
824634439420|7468
824634439420|7546
824634439420|10961
824634439420|11410
824634439420|13110
824634439438|127
824634439438|5875
824634439438|6078
824634439438|7558
824634439438|9040
824634439452|127
824634439452|806
824634439452|1863
824634439452|8589
824634439456|127
824634439456|2999
824634439456|3108
824634439456|7881
824634439456|9081
824634439456|12097
824634439466|127
824634439466|8010
824634439477|127
824634439477|1506
824634439477|2107
824634439477|6873
824634439477|10665
824634439477|14113
824634439487|127
824634439487|1909
824634439487|2785
824634439487|5616
824634439487|6376
824634439487|8197
824634439487|8579
824634439506|127
824634439506|6438
824634439506|6942
824634439506|6953
824634439506|9281
824634439506|11485
824634439506|12290
824634439527|127
824634439527|4844
824634439527|13475
824634439542|127
824634439542|2782
824634439542|2813
824634439542|7965
824634439542|11935
824634439545|127
824634439545|6411
824634439545|9156
824634439545|9167
824634439545|9466
824634439545|12378
824634439564|127
824634439564|783
824634439564|2870
824634439564|6659
824634439564|13030
824634439567|127
824634439567|6910
824634439567|14860
824634439588|127
824634439588|2000
824634439588|11954
824634439607|127
824634439607|6740
824634439607|7548
824634439607|8652
824634439607|12711
824634439607|14459
824634439614|127
824634439614|3106
824634439614|11704
824634439631|127
824634439631|8139
824634439631|9354
824634439631|9844
824634439631|15853
755914962902|1863
687195486177|1863
687195486195|1863
893353916422|1863
1030792869910|1863
893353916457|1863
962073393214|1863
824634439757|284
824634439757|1934
824634439757|9059
824634439773|1934
824634439773|2104
824634439773|2851
824634439773|6946
824634439773|7556
824634439773|11339
824634439783|1934
824634439783|2088
824634439783|2950
824634439783|5058
824634439783|9062
824634439791|1934
824634439791|4849
824634439791|5075
824634439791|13642
824634439803|1934
824634439803|2933
824634439803|5151
824634439803|6407
824634439803|9164
893353916573|138
893353916573|1452
893353916573|1762
1030792870061|138
1030792870061|5214
1030792870061|6439
755914963118|138
755914963118|1028
755914963118|1176
755914963118|11622
962073393338|138
962073393338|205
962073393338|1170
962073393338|1172
962073393338|4844
962073393338|6458
824634439867|138
824634439867|1153
824634439867|7517
755914963142|138
755914963142|205
755914963142|1033
755914963142|1452
755914963142|2781
824634439887|138
824634439887|565
824634439887|1683
824634439887|2786
1030792870395|0
1030792870395|2046
1030792870395|2793
893353916933|0
824634440213|417
824634440213|1934
824634440213|2850
824634440213|7001
824634440213|9059
824634440213|11782
824634440213|11953
824634440219|1934
824634440219|2048
824634440219|6368
824634440219|6847
824634440239|1934
824634440239|2017
824634440239|6969
824634440239|9307
962073393728|6
962073393728|6413
962073393728|11742
1030792870483|6
1030792870483|2984
962073393756|6
962073393756|806
962073393756|1762
962073393756|1996
962073393756|2984
962073393756|11379
1030792870502|6
1030792870517|6
1030792870517|978
1030792870517|2067
1030792870517|5085
1030792870517|9238
962073393785|6
962073393785|277
962073393785|1993
962073393785|2830
962073393785|11379
1030792870655|1021
1030792870655|3045
1030792870655|9317
962073393933|1021
962073393933|2077
1030792870760|1501
1030792870799|1501
1030792870811|1501
1030792870885|58
68720196678|1502
68720196678|7562
68720196678|8228
68720196678|10912
962073394620|141
206159150532|141
206159150532|1954
206159150532|2820
687195487689|141
687195487689|1153
687195487689|1545
687195487689|2790
687195487689|2833
687195487689|2845
687195487689|15157
137439673806|141
137439673806|1153
137439673806|2820
137439673806|2833
481037057498|1444
481037057498|2844
481037057498|9166
481037057498|11560
481037057498|12008
481037057498|12294
481037057519|1444
481037057519|6934
481037057519|13865
481037057529|1444
481037057529|6991
481037057529|9045
893353918320|418
68720197507|418
412317581188|418
68720197509|418
1030792871814|418
1030792871814|1193
343598104488|418
343598104488|1178
274878627754|567
274878627754|4845
274878627754|5310
274878627754|9102
274878627771|4845
274878627771|5830
274878627771|6807
274878627771|9052
343598104517|413
343598104517|471
343598104517|2120
343598104517|2123
343598104517|5759
343598104517|9355
481037058001|1023
481037058001|2110
481037058001|6992
481037058001|9075
481037058001|9184
481037058001|9292
481037058001|11638
343598104531|413
343598104531|3101
343598104531|6993
343598104531|9059
274878627809|2807
274878627809|4845
274878627809|4936
274878627809|9282
274878627809|10223
274878627809|11685
824634441795|1178
962073395283|1178
962073395308|1178
755914965170|1178
1030792872131|1178
962073395412|1178
1030792872182|1178
893353918718|1178
755914965250|1178
962073395489|1178
1030792872236|1178
962073395536|1178
893353918806|1178
962073395561|1178
1030792872377|1178
1099512349117|1178
755914965582|1178
893353919120|1178
1030792872599|1178
1030792872611|1178
1030792872630|1178
893353919181|1178
1030792872705|1178
1030792872766|1178
962073396122|1178
687195489199|1178
824634442673|1178
618476012476|1178
824634442703|1178
893353919456|1178
962073396194|1178
962073396302|1178
962073396329|1178
893353919598|1178
824634442900|1178
824634442920|1149
824634442920|5132
824634442920|5151
824634442920|10220
824634442920|13456
824634442935|1149
824634442935|8544
824634442935|9266
824634442935|9277
824634442935|11990
824634442951|1149
824634442951|6951
824634442951|10222
824634442951|10449
824634442951|11378
824634442972|1149
824634442972|5196
824634442972|5752
824634442972|6950
824634442972|8430
824634442972|10432
824634442986|545
824634442986|1149
824634442986|5103
824634442986|6433
824634442986|11889
824634442998|790
824634442998|1149
824634442998|6953
824634442998|9262
824634442998|11295
824634443003|1149
824634443003|6276
824634443003|6392
824634443003|7578
824634443003|8889
824634443011|1149
824634443011|1152
824634443011|2916
824634443011|5131
824634443011|12304
824634443014|1149
824634443014|3007
824634443014|3011
824634443014|7700
824634443014|7760
824634443017|782
824634443017|1149
824634443017|5888
824634443017|6789
824634443017|9063
824634443017|9758
824634443017|9980
824634443026|1149
824634443026|4872
824634443026|5367
824634443026|6185
824634443026|7519
824634443026|9052
824634443046|1149
824634443046|1771
824634443046|2042
824634443046|2857
824634443046|7464
824634443046|9503
824634443062|1149
824634443062|2875
824634443062|7830
824634443062|8272
1030792873323|3068
893353919871|2020
1030792873356|2020
1030792873360|2020
824634443164|2020
1030792873398|2020
962073396779|2020
962073396788|2020
1030792873671|2020
1030792873677|2020
1030792873700|2020
962073397004|2020
1099512350620|2020
893353920459|2020
1030792873940|2020
962073397269|2020
962073397303|2020
824634443877|2020
687195490422|2020
962073397377|2020
1030792874129|2020
1099512350944|2020
893353920760|2020
1030792874318|3068
824634444116|3068
1030792874340|3068
1030792874346|3068
962073397649|3068
962073397664|3068
1030792874420|3068
962073397701|3068
1030792874451|3068
549756537340|573
549756537385|573
618476014122|573
549756537395|573
549756537395|2868
481037060660|573
755914967607|573
343598107192|573
962073397834|573
687195490892|573
687195490892|1524
274878630494|573
687195490912|573
687195490912|2868
68720200304|573
68720200305|573
412317583990|573
343598107273|573
343598107273|1027
1030792874641|573
618476014230|573
206159153826|573
343598107316|573
412317584066|573
412317584066|1027
274878630615|573
206159153909|573
687195491074|573
412317584140|573
412317584140|2889
206159153948|573
893353921315|1761
893353921315|5820
893353921315|12100
68720200485|1517
68720200485|6410
68720200485|8515
68720200485|14367
687195491118|410
687195491118|459
687195491118|1197
687195491118|5144
687195491118|9248
687195491131|410
687195491131|7565
206159153998|417
206159153998|596
206159153998|1649
206159153998|2044
206159153998|2778
206159153998|2783
206159153998|2863
206159153998|5100
206159153998|6385
206159153998|8873
206159153998|9145
206159153998|9864
206159153998|14763
68720200541|1517
68720200541|1994
893353921386|1761
893353921386|5958
893353921386|8384
893353921386|11183
893353921386|14612
893353921386|15334
893353921399|1761
893353921399|2792
893353921399|7984
893353921399|10285
893353921399|11970
893353921402|196
893353921402|1410
893353921402|1761
893353921402|6773
893353921402|7179
893353921402|14018
687195491197|410
687195491197|5728
206159154048|1649
206159154048|8787
206159154048|9236
68720200579|1517
68720200579|2964
68720200579|6962
68720200579|9231
68720200579|9291
68720200579|9962
687195491216|4
687195491216|1614
687195491216|5091
687195491222|4
687195491222|1021
687195491222|2076
687195491222|2883
687195491222|5103
687195491222|5848
687195491222|11192
687195491222|12422
893353921443|1761
893353921443|5484
893353921443|6233
893353921443|11036
687195491249|193
687195491249|1194
687195491249|2044
687195491249|9258
687195491249|11065
687195491250|410
687195491250|2043
687195491250|2087
687195491250|2949
687195491250|5077
687195491250|12225
687195491269|193
687195491269|2919
687195491282|410
687195491282|8881
206159154131|1649
206159154131|2841
206159154131|5838
206159154131|6265
206159154131|6950
206159154131|11362
68720200678|1517
68720200678|5089
68720200678|5976
68720200678|11737
68720200678|14207
687195491307|193
687195491307|571
687195491307|1186
687195491307|1667
687195491307|5198
687195491307|6407
687195491307|10157
687195491307|12349
893353921534|1761
893353921534|5473
893353921534|5628
893353921534|5661
893353921534|6073
893353921534|6360
893353921534|9440
687195491341|4
687195491341|5089
687195491341|6405
687195491341|11349
687195491341|11378
893353921556|459
893353921556|1761
893353921556|3023
893353921556|3086
893353921556|7555
893353921556|9698
893353921556|11882
893353921556|13551
687195491360|193
687195491360|7568
687195491360|10337
687195491360|11419
206159154222|1649
206159154222|2063
206159154222|2864
206159154222|5151
206159154222|9702
687195491386|410
687195491386|1189
687195491386|2843
687195491386|5130
687195491386|6882
687195491386|9228
687195491386|12469
687195491386|14055
687195491400|410
687195491400|2002
687195491400|6399
687195491400|6652
687195491400|11019
893353921612|1761
893353921612|3022
893353921612|3098
893353921612|11124
893353921612|14030
893353921612|14043
206159154259|1649
206159154259|5086
206159154259|6385
206159154259|11493
687195491416|193
687195491416|2085
687195491416|2103
687195491416|5114
687195491416|8928
687195491416|9278
687195491416|12168
687195491420|410
687195491420|7602
687195491420|7858
687195491420|11835
687195491431|410
687195491431|9289
687195491431|13230
687195491444|4
687195491444|1181
687195491444|1671
687195491444|2087
687195491444|5764
687195491444|6766
687195491444|9050
893353921665|1761
893353921665|8842
893353921665|9785
893353921665|10248
893353921665|10865
893353921665|13780
893353921669|1761
893353921669|5665
893353921669|6915
893353921669|7137
893353921669|10005
893353921669|14351
687195491834|3
343598108167|3
206159154702|3
618476015138|3
549756538405|3
206159154727|3
343598108220|3
343598108228|3
549756538448|3
824634445407|3
893353922144|3
755914968690|3
755914968690|5753
206159154803|3
343598108278|593
343598108278|1093
343598108278|2030
343598108278|2102
343598108278|6408
343598108278|7003
343598108284|1093
343598108284|1184
343598108284|2837
343598108284|5047
343598108284|6190
343598108284|7018
343598108284|10969
343598108304|1093
343598108304|1953
343598108304|7263
343598108304|7691
206159154833|1649
206159154833|2789
206159154833|2835
206159154833|4847
206159154833|5140
206159154833|10060
206159154833|14448
343598108323|1093
343598108323|2827
343598108323|5116
206159154852|1186
206159154852|1649
206159154852|1993
206159154852|2030
206159154852|3031
206159154852|5104
206159154852|7588
206159154852|9043
206159154852|14670
206159154866|1649
206159154866|7020
206159154866|7779
343598108352|1093
343598108352|2022
343598108352|2863
343598108352|6938
343598108352|7163
343598108352|11445
343598108352|12179
206159154901|1032
206159154901|1649
206159154901|7018
206159154901|9055
206159154901|9087
206159154901|9224
274878632027|0
618476015713|0
1030792876147|0
412317585530|0
962073399426|0
893353922706|0
274878632097|2974
274878632097|4845
274878632097|5563
274878632097|6157
274878632097|7589
274878632097|9083
1030792876197|9
1030792876197|1167
1030792876197|1175
1030792876197|2005
549756539395|470
549756539395|574
549756539395|1403
549756539395|3035
412317585940|296
412317585940|2001
412317585940|2206
412317585940|2800
412317585940|3111
412317585956|1185
412317585956|2206
412317585956|2953
412317585956|5159
412317585956|6425
412317585956|6957
343598109228|1933
343598109228|2070
343598109228|6132
412317585973|2206
412317585973|5428
412317585973|7565
412317585973|7703
412317585973|9073
412317585973|12297
343598109249|1933
343598109249|5310
343598109249|6355
343598109262|1933
343598109262|3070
343598109262|5093
343598109262|5165
343598109262|6675
824634446718|278
893353923462|278
893353923462|1932
687195493264|193
687195493264|286
687195493264|597
687195493264|10728
687195493264|11776
687195493281|193
687195493281|6470
687195493281|7033
687195493281|11752
687195493281|11875
687195493290|193
687195493290|1154
687195493290|6370
687195493290|6953
687195493290|7709
687195493290|9716
687195493290|13264
687195493308|193
687195493308|567
687195493308|1749
687195493308|5112
687195493308|9163
618476016587|6
962073400311|6
962073400331|6
1030792877095|6
1099512353851|6
893353923659|6
893353923675|6
1030792877167|6
549756540021|6
1030792877180|6
1099512353932|6
824634446993|6
1030792877213|6
1030792877216|6
1030792877216|9177
962073400500|6
962073400500|9177
618476016834|6
687195493584|1396
687195493584|1667
687195493599|1396
687195493599|8453
687195493599|11891
687195493602|1396
687195493602|8294
687195493602|8929
687195493602|9759
687195493602|11573
687195493602|12004
755914970339|1506
755914970339|1860
755914970339|3018
755914970339|6439
755914970339|6954
755914970339|7532
755914970349|448
755914970349|1860
755914970349|2918
755914970349|7171
755914970349|7630
755914970349|12354
755914970349|13847
755914970369|1860
755914970369|2839
755914970369|5109
755914970369|5185
755914970369|8180
755914970369|11248
687195493638|1396
687195493638|1451
687195493651|1396
687195493651|2093
687195493651|6362
687195493651|6902
687195493651|7374
687195493651|9940
755914970400|1860
755914970400|2894
755914970400|2915
755914970400|5252
755914970400|9165
755914970412|544
755914970412|1860
755914970412|2992
755914970412|8284
755914970413|1860
755914970413|7396
755914970413|7486
755914970413|13613
755914970424|579
755914970424|1179
755914970424|1769
755914970424|1860
755914970424|2951
755914970424|3102
755914970424|5068
755914970424|7372
755914970424|7559
755914970424|8304
755914970424|9617
755914970424|13810
687195493707|284
687195493707|1396
687195493707|3075
687195493707|9035
687195493707|9444
687195493718|1396
687195493718|1771
687195493718|5852
687195493718|9115
687195493722|1396
687195493722|5114
687195493722|5282
687195493722|11474
687195493722|11654
755914970478|1860
755914970478|2830
755914970478|3098
755914970478|7596
755914970478|7941
687195493753|577
687195493753|1396
687195493753|2034
687195493753|2098
687195493753|6408
687195493753|14394
755914970505|1860
755914970505|5664
755914970505|7672
755914970505|11624
755914970866|140
755914970866|298
687195494139|140
687195494139|1747
1030792877820|140
618476017408|140
618476017408|1644
618476017408|2778
618476017408|6309
687195494151|140
687195494151|2916
549756540702|140
549756540702|578
549756540702|2075
549756540702|2984
549756540708|140
962073401137|140
962073401137|11376
893353924416|140
893353924416|7522
893353924416|7582
893353924416|8641
618476017474|140
618476017474|5990
618476017474|7522
618476017474|13093
549756540749|140
549756540749|578
549756540749|5440
549756540749|8641
824634447699|140
824634447699|2016
893353924441|140
893353924441|7522
1030792877932|140
1030792877932|5146
1030792877932|7522
618476017545|140
618476017545|7582
1030792877975|140
1030792877975|7582
962073401274|140
962073401274|5990
962073401274|12296
755914971077|140
755914971077|2075
755914971077|2778
755914971077|5990
687195494366|140
687195494366|2001
687195494366|6309
549756540901|140
549756540901|2075
549756540901|2984
549756540911|1198
549756540911|2042
549756540911|2423
549756540911|8926
549756540911|9152
549756540916|777
549756540916|2423
549756540916|3059
549756540916|5061
549756540916|7499
549756540916|11548
549756540916|12066
687195494391|1187
687195494391|1192
687195494391|1410
687195494391|6798
687195494391|9233
687195494391|12030
687195494391|12203
962073401350|591
962073401350|1027
962073401350|1541
962073401350|3039
962073401350|5616
549756540946|417
549756540946|580
549756540946|2423
549756540946|2964
549756540946|6391
549756540946|13395
549756540946|14165
687195494438|1410
687195494438|5145
687195494438|8310
687195494438|12044
549756540981|2423
549756540981|11546
549756540985|2113
549756540985|2423
549756540985|5563
549756540985|6062
549756540985|7356
824634447930|138
824634447930|274
824634447930|2018
824634447930|7007
824634447930|7021
549756540992|2423
549756540992|5948
549756540992|7315
549756540992|7582
549756540992|9141
549756540992|9282
549756540992|11744
549756540993|1024
549756540993|1170
549756540993|2423
549756540993|2845
549756540993|3029
549756540993|6620
549756540993|12023
893353924675|973
893353924675|1541
893353924675|2073
893353924675|3033
893353924675|6358
893353924675|7371
893353924675|11410
549756541001|581
549756541001|2423
549756541001|5059
549756541001|6972
549756541001|9050
549756541001|9289
549756541001|11261
549756541001|12705
687195494492|1410
687195494492|1672
687195494492|2915
687195494492|9289
687195494492|11560
687195494507|1410
687195494507|1450
687195494507|2812
687195494507|2831
687195494507|7682
687195494507|9361
687195494507|12148
687195494507|12169
893353924736|1541
687195494535|1410
687195494535|9027
687195494535|9267
824634448015|274
824634448015|12360
549756541082|2423
549756541082|3068
549756541082|6953
893353924774|1541
893353924774|2873
893353924774|2891
893353924774|5197
893353924774|7561
893353924778|1541
893353924778|2085
893353924778|2859
893353924778|6373
893353924778|9322
893353924778|11642
893353924778|12310
687195494583|1410
687195494583|9192
687195494583|11704
687195494587|1410
687195494587|9086
687195494587|9106
687195494587|9138
687195494587|9229
687195494587|9264
549756541120|1198
549756541120|2423
549756541120|9064
549756541120|9238
549756541120|15463
687195494598|293
687195494598|1410
687195494598|2953
687195494598|7527
549756541139|59
549756541139|1028
549756541139|2423
549756541139|3102
549756541139|9054
893353924833|1541
893353924833|2925
893353924833|2939
893353924833|6153
893353924833|6963
893353924833|10746
893353924833|12047
962073401589|1541
962073401589|1614
962073401589|9386
962073401589|11379
962073401589|12133
549756541175|2108
549756541175|2423
549756541175|5089
549756541175|6378
549756541175|6403
549756541189|138
549756541189|2034
549756541189|2423
549756541189|6665
549756541189|7520
549756541189|8631
549756541189|11642
893353924877|1194
893353924877|1541
893353924877|2818
893353924877|2890
893353924877|9097
893353924877|13847
687195494686|1410
687195494686|1758
687195494686|1760
687195494686|1993
687195494686|1999
687195494686|11672
549756541228|1675
549756541228|2060
549756541228|2423
549756541228|2978
549756541228|5158
549756541239|1684
549756541239|2423
549756541239|7014
549756541239|9063
549756541239|12913
549756541242|2423
549756541242|5158
549756541242|8114
549756541242|9055
549756541242|9088
549756541242|9280
549756541242|15238
962073401890|410
618476018228|410
755914971705|1201
755914971705|2088
755914971705|2810
755914971705|3011
755914971705|6358
755914971705|12179
755914971712|470
755914971712|1201
755914971712|6355
755914971712|9235
755914971730|1201
755914971730|1616
755914971730|2085
755914971730|5065
755914971730|5071
755914971730|6435
755914971730|9034
755914971730|9235
755914971730|9323
755914971730|11539
755914971740|1201
755914971740|2014
755914971740|5063
755914971740|5192
755914971740|6419
755914971740|9073
687195495191|1406
893353925409|1406
962073402153|1406
962073402153|6844
824634448925|138
824634448925|1179
824634448925|1669
824634448925|10541
755914972200|1444
755914972200|2787
755914972200|5164
755914972200|11252
755914972200|11259
755914972207|1444
755914972207|5917
755914972207|11299
893353925689|244
893353925689|12410
755914972218|974
755914972218|1444
755914972218|12300
755914972218|12305
824634448963|127
824634448963|1028
824634448963|1682
824634448963|2065
824634448963|7617
824634448963|8986
755914972234|1444
755914972234|2902
755914972234|3078
755914972234|5107
755914972234|9178
755914972234|12050
755914972234|12061
893353925899|1455
1030792879391|1455
755914972452|1455
755914972472|1455
687195495745|1455
1030792879439|1455
755914972510|1455
824634449265|1455
893353926013|2940
893353926013|4863
893353926013|5117
893353926013|7671
962073402751|569
1030792879494|569
1030792879494|1450
962073402774|60
962073402774|1908
962073402774|5848
824634449306|60
824634449306|2015
893353926057|60
893353926057|5848
824634449337|58
824634449337|1621
824634449337|2001
824634449337|9061
824634449337|13141
824634449337|13452
824634449356|1621
824634449356|2835
824634449356|7587
824634449356|8659
824634449356|9080
824634449356|9188
1030792879666|244
1099512356448|244
1030792879748|244
1030792880145|1
1030792880145|6368
1030792880177|1
1030792880177|3002
893353926709|1
755914973882|138
755914973882|1671
755914973882|6360
274878636750|138
274878636750|6704
274878636750|9174
481037066977|138
481037066977|790
481037066977|1985
481037066977|2820
412317590251|138
412317590251|2797
962073404140|138
962073404140|3044
962073404140|5117
962073404140|5157
962073404140|13550
481037067009|138
206159160078|138
206159160078|1671
206159160078|3044
206159160078|5118
343598113554|138
343598113554|1411
343598113554|9174
206159160091|138
206159160091|5157
206159160091|9174
824634450721|138
824634450734|138
824634450734|1673
824634450734|5157
824634450734|10951
824634450749|138
824634450749|3109
824634450749|5157
824634450749|9326
824634450749|10951
274878636863|138
274878636863|1673
412317590351|138
412317590351|5117
412317590351|5147
412317590351|6360
1030792880977|138
1030792880977|5092
1030792880977|10466
893353927514|138
481037067111|138
68720206710|138
68720206710|13142
68720206731|138
68720206731|5157
618476020623|138
618476020623|778
618476020623|5147
343598113696|138
343598113696|2841
274878636964|138
274878636964|2797
274878636964|5159
481037067186|138
481037067186|5117
343598113724|138
343598113724|1671
824634450885|138
824634450885|2820
824634450885|9174
824634450891|138
824634450891|790
824634450891|1985
824634450891|2962
1030792881105|138
1030792881105|1671
1030792881105|5157
1030792881105|10951
1030792881105|13142
962073404388|138
962073404388|10951
274878637060|138
274878637060|3055
274878637060|6360
343598113815|138
206159160356|138
206159160356|9326
755914974261|138
755914974261|1985
755914974261|5118
68720206907|138
68720206907|9174
274878637129|138
274878637129|1411
274878637129|3050
893353927757|138
893353927757|13142
137439683672|1409
137439683672|2893
137439683672|3064
137439683672|10185
137439683672|11162
687195497561|1963
687195497561|9561
