:START_ID(Person)|:END_ID(Organisation)|workFrom:INT
15393162792452|933|2003
15393162792452|908|2004
15393162792452|910|2003
15393162792452|911|2003
17592186045813|912|2004
17592186045813|907|2004
17592186045813|926|2004
17592186046908|545|2012
17592186046908|548|2012
17592186046908|126|2012
19791209300479|864|2007
19791209300479|932|2006
19791209300479|925|2006
24189255814950|930|2005
24189255814950|933|2004
24189255814950|922|2000
24189255814950|911|2006
26388279068074|931|2010
26388279068074|934|2009
26388279068074|936|2010
26388279068074|910|2011
26388279068352|998|2004
26388279069964|882|2000
26388279069964|1117|2000
26388279069964|1118|2001
26388279070223|535|2011
26388279070332|1558|2003
26388279070332|1560|2003
26388279070332|1561|2004
28587302323193|429|2002
30786325578194|538|2011
32985348834174|1381|2008
32985348834174|1355|2007
32985348834174|1388|2007
32985348834174|1357|2007
32985348836334|928|2009
32985348836334|922|2009
32985348836334|938|2008
1979|501|2012
1979|506|2007
1979|511|2007
2048|1121|2004
2048|578|2003
2048|582|2003
2048|583|2002
2048|588|2004
3688|399|2008
2199023255685|705|2008
2199023259339|552|2005
2199023259339|543|2005
2199023259406|1488|2003
2199023259406|1457|2006
2199023259406|1528|2008
2199023259406|1512|2010
2199023259406|1502|2003
4398046511822|929|2005
4398046511822|541|2005
4398046511822|910|2006
4398046512548|1104|2010
4398046513805|561|2011
4398046513805|562|2011
4398046513805|582|2010
8796093023034|183|2011
8796093023034|137|2011
8796093024144|548|2005
8796093024144|532|2005
8796093024144|552|2005
8796093024144|541|2004
8796093025288|649|2012
8796093025288|650|2011
8796093025288|637|2007
8796093025288|653|2008
10995116277882|553|2004
10995116277882|538|2004
13194139534420|108|2009
13194139534420|109|2011
13194139534938|707|2000
13194139534938|709|2001
13194139534938|186|2001
13194139534938|702|1999
13194139535625|865|2007
15393162789081|625|2003
15393162789081|630|2004
15393162789081|651|2004
15393162789081|620|2005
15393162789162|1377|2004
15393162789162|820|2004
15393162789162|4|2004
15393162790014|791|2002
15393162790014|794|2002
15393162792543|317|2001
15393162792734|547|2006
15393162792734|541|2005
15393162792734|543|2005
17592186044691|913|2007
17592186044691|922|2007
17592186044691|925|2006
19791209300326|257|2000
19791209300326|260|2001
19791209302529|831|2001
21990232559274|544|2008
24189255813953|1264|2006
24189255814078|922|2006
24189255814639|1026|1999
24189255814639|1045|2008
24189255814639|1078|2008
24189255814639|1068|2008
28587302322527|677|2004
28587302322527|666|2004
28587302322527|667|2004
28587302324873|546|2008
28587302324873|548|2006
28587302324873|554|2006
28587302325414|1178|2012
30786325579101|1412|2004
30786325579101|1417|2006
30786325579101|1405|2004
30786325579690|1002|2006
30786325579720|806|2002
30786325579720|781|2002
30786325580365|789|2012
30786325580365|778|2007
30786325580949|1557|2008
30786325580949|1558|2008
30786325580949|1559|2009
30786325580949|1560|2009
32985348836496|722|2006
32985348836496|723|2005
32985348836496|726|2006
32985348836496|727|2005
32985348836805|400|2011
32985348836805|1011|2010
32985348836805|399|2010
939|945|2007
939|947|2007
939|948|2008
939|943|2007
2199023258902|595|2010
2199023258902|598|2009
2199023258902|604|2008
2199023258902|589|2010
4398046512002|929|2007
4398046512002|916|2008
4398046512002|919|2008
4398046512002|906|2007
4398046513223|1222|2006
4398046514583|400|2005
4398046514583|399|2012
6597069768080|945|2012
6597069768080|939|2003
6597069768080|940|2009
6597069768080|942|2011
6597069768080|943|2008
6597069769419|928|2004
6597069769419|920|2005
6597069770047|1035|2007
8796093023296|1561|2004
13194139534721|419|2004
13194139534721|420|2004
13194139534721|439|2002
13194139534721|426|2003
13194139534862|513|2008
13194139534862|517|2008
13194139534862|505|2008
13194139534862|495|2009
13194139536204|929|2000
13194139536204|936|2000
13194139536204|921|2000
13194139536204|923|2000
13194139536204|909|2000
15393162792181|278|2002
15393162792181|264|2002
15393162792181|282|2001
15393162792181|287|2002
17592186045891|1305|2002
17592186046926|992|2002
17592186047673|978|2010
17592186047673|969|2009
17592186047673|973|2010
19791209300973|1488|2002
19791209300973|259|2002
19791209300973|1509|2002
19791209300973|1471|2003
19791209301168|1019|2008
19791209301168|1020|2007
19791209301168|1021|2009
19791209301168|1022|2008
19791209301475|544|2007
19791209301475|546|2007
19791209301720|1017|2011
19791209301760|1559|2005
19791209301760|1561|2004
19791209302377|211|2003
19791209302377|222|2002
19791209303226|960|2000
19791209303226|977|2001
21990232559004|1200|2011
21990232559004|1185|2012
21990232559004|1204|2010
21990232559004|1221|2012
21990232559004|1198|2011
21990232559060|611|2002
21990232559060|614|2003
24189255814430|106|2002
24189255814430|1387|2004
24189255814430|108|2004
24189255814430|109|2003
24189255814674|963|2008
24189255814674|957|2008
26388279067086|0|2009
26388279067086|1|2008
26388279067086|3|1999
26388279068081|924|2004
28587302323291|112|2007
28587302323291|114|2007
28587302323291|115|2008
28587302323291|116|2007
30786325579397|1560|2004
32985348833315|896|2011
32985348833315|897|2010
32985348833315|364|2011
32985348833315|895|2010
1753|892|2011
2199023256456|544|2010
2199023256456|552|2010
2199023256456|553|2010
2199023256456|543|2010
2199023257034|7|2002
2199023257034|11|2001
2199023257448|540|2002
2199023257448|542|2000
2199023257448|543|2001
4398046511117|1331|2010
4398046511117|1348|2011
4398046511117|1326|2006
4398046513098|1322|2002
4398046513098|1323|2000
4398046513098|1324|2002
6597069767551|933|2011
6597069767551|926|2009
6597069767620|547|2002
6597069767620|540|2000
6597069767620|542|2002
10995116279387|479|2008
10995116279933|1473|2000
10995116279933|1523|2001
10995116279933|1475|2000
10995116279933|1516|2000
10995116279933|1501|2001
10995116280688|927|2006
10995116280723|544|2001
10995116280723|547|2001
10995116280723|550|2001
10995116280723|541|2000
10995116280723|543|2001
13194139533433|1383|2006
13194139533859|992|2003
13194139533859|993|2001
13194139533859|990|2002
13194139536067|1408|2010
13194139536067|294|2010
13194139536067|903|2010
13194139536067|792|2011
13194139536067|729|2010
13194139536388|929|2000
13194139536388|917|2000
13194139536388|908|2001
19791209299986|1153|2002
19791209299986|1166|2002
19791209299986|1151|2003
19791209301132|260|2005
19791209301132|252|2005
19791209301132|253|2004
19791209303409|934|2008
19791209303409|918|2009
19791209303409|906|2008
19791209303409|938|2007
24189255812045|809|2006
24189255812045|810|2006
24189255812045|811|2007
24189255812045|813|2006
24189255812607|673|2010
24189255812607|667|2010
24189255812607|827|2010
24189255812607|669|2011
24189255813115|544|2000
24189255813115|547|2001
24189255813115|539|2001
24189255813115|541|2001
24189255813115|542|2001
24189255813579|837|2011
24189255813579|843|2010
24189255813579|830|2010
28587302322288|544|2006
28587302322288|548|2005
28587302322288|540|2006
28587302322288|543|2007
28587302322763|914|2012
28587302322763|933|2013
28587302322763|917|2012
28587302322763|936|2014
28587302322763|922|2012
28587302324070|577|2009
28587302324070|566|2009
28587302324070|569|2010
28587302324070|586|2009
28587302324070|588|2009
28587302325774|168|2005
28587302325774|552|2006
28587302325774|538|2005
28587302325774|543|2005
28587302325834|930|2000
28587302325834|931|2000
28587302325834|919|2000
28587302325834|922|1999
28587302325834|909|2000
30786325578455|984|2010
30786325580144|1297|2004
30786325580144|1302|2006
30786325581208|197|2009
30786325581208|199|2010
30786325581208|204|2009
30786325581343|400|2009
30786325581343|399|2009
2788|457|2007
2788|477|2007
2788|446|2007
2965|352|2007
2965|347|2004
2965|350|2006
3453|1141|2006
3453|1161|2006
3453|1163|2005
2199023255760|1567|2000
2199023256718|1555|2005
2199023256718|1549|2004
2199023257724|935|2013
2199023257724|908|2012
4398046512904|929|2004
4398046512904|935|2004
4398046512904|905|2002
4398046512904|906|2003
4398046512904|910|2003
4398046514081|1321|2004
4398046514081|1322|2003
4398046514081|1323|2004
4398046514081|1325|2003
10995116279193|1001|1999
10995116279193|1002|2000
10995116279270|772|2005
10995116279270|554|2004
13194139536557|1002|2007
15393162789214|864|2008
15393162789214|865|2007
15393162791498|912|2012
15393162791498|934|2006
15393162791498|937|2009
15393162791946|309|2005
15393162791946|310|2005
15393162791946|313|2006
17592186045679|935|2007
17592186045679|938|2007
17592186045679|908|2012
19791209301883|914|2009
19791209301883|917|2010
19791209301883|926|2009
21990232556982|27|2006
21990232558309|436|2002
21990232558309|424|2003
24189255813968|340|2001
24189255813968|342|2001
24189255813968|334|2000
26388279069006|537|2009
26388279069006|1322|2008
26388279069006|1323|2009
26388279069095|930|2008
26388279069095|919|2008
26388279069095|921|2008
26388279069095|1532|2008
26388279069095|925|2009
26388279069574|679|2010
26388279069574|671|2001
28587302322256|892|2003
30786325581061|400|2004
30786325581061|160|2004
30786325581061|150|2004
30786325581061|155|2004
30786325581061|174|2003
32985348834536|912|2001
32985348834536|916|2001
32985348834536|910|2001
32985348834575|1117|2008
32985348834575|1118|2012
32985348834937|1218|2004
32985348834937|1212|2004
619|467|2004
619|444|2003
619|463|2003
3704|776|2006
4398046511667|546|2004
4398046511667|552|2004
4398046511667|539|2004
4398046511667|543|2004
4398046513709|707|2009
4398046513709|703|2009
8796093025406|135|2005
8796093025406|168|2004
8796093025406|153|2004
8796093025406|155|2004
8796093025406|141|2004
10995116278033|9|2012
10995116278033|10|2004
10995116278033|11|2000
13194139537168|929|2010
13194139537168|931|2010
13194139537168|919|2009
13194139537168|908|2009
15393162789174|805|2008
15393162789653|810|2000
15393162789653|811|2001
15393162789653|812|2000
15393162789653|813|2001
19791209300068|23|2005
19791209300068|24|2006
19791209300068|27|2006
19791209300507|108|2001
19791209302520|1558|2005
19791209302520|1560|2005
19791209302520|1561|2007
19791209302783|1249|2001
19791209302783|1263|2001
21990232556997|758|2000
24189255812006|539|2009
24189255812685|296|2009
24189255812685|298|2009
26388279068852|1559|2009
26388279068852|1560|2009
26388279068852|1561|2009
26388279069465|577|2004
26388279069465|581|2004
26388279069465|568|2003
26388279069465|573|2003
28587302323191|544|2009
28587302323191|545|2011
28587302323191|548|2008
28587302323191|549|2008
28587302323191|551|2011
30786325577834|149|2011
30786325577834|136|2010
30786325577834|140|2011
30786325577980|1157|2004
30786325577980|1158|2003
30786325577980|1149|2003
30786325579733|1001|2010
30786325579733|457|2007
30786325579733|1002|2012
32985348835331|897|2005
32985348835331|890|2010
32985348835331|891|2011
32985348835331|893|2010
32985348835331|894|2011
32985348835892|547|2008
32985348835892|548|2009
32985348835892|553|2009
32985348835892|538|2008
32985348835892|543|2009
32985348836352|936|2011
32985348836352|923|2010
32985348836352|907|2010
32985348836352|924|2010
668|428|2004
2199023256178|674|2002
2199023256178|679|2001
2199023256452|34|2002
2199023256452|36|2001
2199023256452|37|2001
2199023256452|56|2001
2199023256893|891|2003
2199023259099|791|2005
2199023259099|807|2004
2199023259099|796|2005
2199023259099|1117|2005
4398046511763|307|1999
4398046511763|299|2000
4398046511763|302|2000
4398046511763|303|2001
6597069768377|548|2007
6597069768377|551|2006
6597069768377|553|2005
6597069768377|541|2006
6597069769164|115|2004
6597069769164|119|2004
10995116278350|4|2006
10995116278350|5|2004
10995116278799|544|2002
10995116278799|546|2002
10995116278799|548|2002
10995116279452|593|2008
10995116279452|595|2011
10995116279452|599|2011
10995116279452|600|2008
10995116279452|591|2010
10995116280036|160|1999
10995116280036|164|2000
10995116280036|180|1999
10995116280036|173|1999
13194139536660|949|2012
13194139536660|959|2007
15393162788965|483|2005
15393162788965|452|2005
15393162788965|453|2005
15393162788965|461|2005
15393162789614|608|2010
15393162792677|1569|2012
15393162792677|1571|2011
17592186044731|819|2004
17592186044731|822|2006
17592186044731|823|2004
19791209301605|562|2008
19791209301605|563|2007
19791209301605|579|2009
19791209301605|587|2009
19791209303632|768|2004
21990232556886|944|2008
21990232557097|101|2003
21990232557097|102|2002
21990232557097|105|2004
21990232557989|446|2007
21990232558670|1365|2008
21990232558670|1371|2009
21990232558670|1375|2008
21990232558826|504|2008
24189255811776|887|2001
26388279067498|1415|2005
26388279067498|1402|2004
26388279067498|1436|2004
26388279067498|1438|2005
26388279067534|144|2010
26388279067534|179|2009
26388279067534|148|2011
26388279067534|903|2010
26388279067534|183|2011
26388279068069|535|2001
26388279068069|536|2000
26388279068069|537|2001
26388279069728|549|2008
26388279069728|553|2009
26388279070207|758|2003
26388279070207|825|2004
26388279070207|827|2004
26388279070356|916|2005
26388279070356|936|2006
26388279070356|921|2006
26388279070356|906|2004
26388279070356|908|2006
28587302322689|400|2011
28587302322689|1227|2011
28587302322689|399|2010
28587302325410|673|2004
28587302325410|676|2004
28587302325410|668|2003
28587302325410|669|2003
30786325580773|677|2000
30786325580773|679|2011
30786325580773|667|2002
30786325581062|1536|2007
30786325581062|1538|2007
32985348835678|1219|2006
32985348835678|1192|2007
32985348835678|1209|2006
32985348835678|1210|2007
32985348836981|919|2012
2165|208|2002
2165|206|2004
3231|416|2010
3231|1093|2010
3231|1096|2009
2199023256233|296|2003
2199023256233|297|2003
2199023256233|298|2003
2199023258073|614|2001
2199023258073|127|2000
4398046513300|557|2008
4398046513300|574|2009
6597069767575|369|2009
6597069767575|354|2006
6597069767575|358|2012
6597069768070|118|2002
6597069768070|119|2003
6597069768070|111|2002
6597069769185|1392|2006
6597069769185|1397|2007
6597069769185|1430|2006
6597069769185|1421|2006
6597069769185|1390|2007
8796093024706|1317|2009
8796093024706|1305|2008
8796093024706|1308|2010
8796093024706|1310|2010
10995116279159|1528|2007
10995116279159|1485|2007
10995116280838|244|2010
10995116280838|219|2010
10995116280838|239|2010
13194139533331|1569|2008
13194139533331|1573|2008
13194139533331|1574|2008
13194139535746|498|2008
13194139535746|506|2007
13194139535746|491|2006
13194139535834|400|2003
13194139536295|1559|2009
13194139536295|1561|2008
15393162789760|1559|2000
15393162789760|1561|2000
15393162789760|491|2001
15393162790289|915|2006
15393162790289|917|2002
15393162790289|908|2005
15393162790395|722|2001
15393162791062|242|2002
15393162791062|230|2001
15393162791062|248|2001
15393162791062|238|2003
15393162792270|549|2010
15393162792270|541|2012
19791209302818|664|2007
19791209302818|669|2004
19791209302818|670|2007
19791209303390|1548|2004
21990232555801|930|2006
21990232555801|910|2004
21990232557079|915|2005
21990232557079|923|2006
21990232557079|907|2005
21990232557079|908|2006
21990232557079|926|2005
24189255811887|931|2007
24189255811887|915|2003
24189255811887|921|2001
24189255811922|549|2009
24189255811922|1261|2010
26388279068077|932|2001
26388279068077|933|2001
26388279068077|917|2000
26388279068077|920|2000
26388279068077|908|2000
26388279069266|932|2009
26388279069266|918|2009
26388279069266|909|2009
26388279069266|637|2008
28587302323661|1001|2008
28587302323661|1002|2004
28587302324385|789|2006
28587302324385|795|2004
28587302324385|798|2005
28587302325589|1001|2005
28587302325589|1002|2007
30786325579222|920|2010
32985348834171|1313|2007
32985348834171|1314|2007
32985348834171|1316|2006
32985348834171|1317|2007
2199023256077|864|2010
2199023256077|865|2009
2199023256077|866|2009
2199023256536|1002|2004
2199023258003|7|2005
2199023258003|8|2012
2199023258003|729|2009
2199023258003|10|2003
2199023258003|11|2004
2199023258742|822|2009
2199023258742|375|2008
2199023258742|1307|2009
2199023258742|110|2008
2199023258980|305|2006
2199023258980|306|2007
2199023258980|299|2008
2199023258980|301|2006
2199023258980|302|2006
4398046512733|551|2011
4398046512733|553|2012
4398046512880|4|2006
8796093026103|667|2004
10995116278757|922|2005
10995116278757|906|2005
10995116278757|925|2005
10995116279672|546|2011
10995116279672|1571|2011
10995116279672|550|2011
10995116279672|539|2011
13194139535993|938|1999
13194139535993|907|2000
15393162789953|545|2006
15393162789953|539|2007
15393162789953|540|2006
15393162789953|541|2007
17592186047108|725|2002
19791209300324|447|2009
19791209301471|385|2011
19791209301471|392|2002
19791209301471|380|2006
19791209301471|383|2002
19791209301519|545|2000
19791209301519|548|2002
19791209301519|551|2000
19791209301519|539|2002
19791209301519|543|2001
19791209302009|296|2002
19791209302009|297|2004
19791209302009|298|2002
19791209302036|1104|2002
19791209302036|1074|2003
19791209302036|1092|2004
19791209302036|1061|2003
19791209302312|1574|2002
19791209303481|426|2008
26388279067618|548|2003
26388279067618|551|2003
26388279069693|304|2002
26388279069693|305|2002
26388279069693|306|2002
26388279069693|300|2003
28587302322471|528|2005
28587302322471|525|2006
28587302322471|526|2006
28587302322471|527|2006
30786325577859|673|2003
30786325578258|1235|2010
143|498|2004
2194|1091|2002
2194|1054|2003
2194|1038|2002
2194|1070|2002
2199023257287|965|2013
2199023257287|951|2013
2199023257287|954|2012
2199023257653|675|2006
2199023257653|681|2007
4398046512440|394|2003
6597069770389|912|2000
6597069770389|913|2000
6597069770389|930|2001
6597069770389|915|2000
6597069770389|923|2002
8796093023893|548|2009
8796093023893|553|2008
8796093023893|538|2008
8796093023893|540|2009
10995116279192|737|2005
10995116279192|539|2006
10995116279192|541|2005
10995116279192|543|2005
15393162789010|760|2007
15393162789010|764|2006
15393162791322|914|2007
17592186044459|546|2005
17592186044732|1559|2003
17592186044732|1561|2003
17592186044732|346|2003
17592186047529|893|2000
17592186047529|895|1999
19791209300831|513|2009
19791209300831|502|2009
19791209300831|491|2009
19791209300831|494|2010
19791209301780|1227|2005
19791209302829|554|2001
19791209302829|538|2000
19791209302829|543|2000
24189255814175|1253|2009
24189255814175|1260|2008
24189255814175|1261|2008
24189255814175|1247|2008
26388279069695|929|2007
26388279069695|935|2007
26388279069695|910|2007
26388279069695|911|2008
30786325578029|168|2005
30786325578029|137|2005
30786325578029|141|2010
30786325580709|1297|2004
30786325580709|1300|2004
30786325580709|1301|2003
30786325580709|735|2004
30786325581382|1320|2011
30786325581382|1325|2011
30786325581486|483|2004
30786325581486|469|2005
30786325581486|457|2005
30786325581486|442|2004
30786325581486|476|2005
2199023256347|549|2003
2199023256347|539|2004
4398046513011|208|2000
4398046513011|206|1999
4398046513011|207|1999
4398046513766|547|2008
4398046513766|550|2008
4398046513766|554|2009
4398046513766|542|2008
6597069767572|896|2007
6597069767572|855|2008
6597069767572|887|2007
6597069767572|890|2007
6597069767572|894|2008
8796093023291|716|2011
8796093024058|1523|2005
8796093024058|1508|2004
8796093024058|836|2005
8796093024058|1517|2005
8796093024058|1534|2005
10995116278184|544|2006
10995116278184|545|2011
10995116278873|800|2004
10995116278873|785|2005
10995116278873|808|2005
10995116279673|1296|2012
10995116279673|1300|2012
10995116279673|1301|2013
10995116279673|251|2013
10995116279937|920|2007
10995116279937|926|2007
10995116280597|929|2003
10995116280597|914|2004
10995116280597|922|2003
10995116281195|551|2001
10995116281195|543|2001
15393162789274|135|2000
15393162789274|172|2001
15393162789274|140|2002
15393162790303|540|2009
15393162790411|674|2009
15393162790411|668|2010
15393162790411|670|2009
15393162791226|804|2002
15393162791226|788|2002
15393162791226|806|2001
15393162791226|791|2000
15393162791320|915|2010
15393162791320|908|2009
17592186044897|806|2012
17592186044897|807|2012
17592186044897|799|2003
19791209301286|1013|2007
19791209301286|1016|2008
19791209301286|1017|2008
19791209301286|1020|2007
19791209301286|1022|2006
19791209301294|343|2003
19791209301294|332|2002
19791209301294|334|2003
21990232557835|1056|2011
21990232557835|1058|2011
21990232557835|1046|2010
21990232557835|1094|2011
21990232559227|1018|2009
24189255814663|546|2012
24189255814663|548|2011
24189255814663|538|2011
24189255814663|540|2012
26388279066931|758|2005
26388279068989|371|2003
26388279069141|296|2006
28587302324346|1204|2007
30786325580284|913|1998
30786325580284|914|1999
30786325580284|910|2010
30786325580746|1379|2002
30786325580746|1364|2003
30786325580746|1367|2003
30786325580938|824|2004
30786325580938|827|2002
772|1146|2001
772|1162|2008
772|1166|2006
2199023258120|240|2001
2199023258120|226|2001
2199023258120|245|2001
2199023258120|215|1999
4398046512999|818|2001
4398046512999|819|2000
4398046512999|670|2001
6597069767868|273|2000
6597069767868|277|2001
10995116278636|976|2009
10995116278636|515|2008
10995116279657|962|2008
10995116279657|949|2006
10995116279657|950|2009
10995116279657|957|2006
10995116279657|959|2004
15393162792423|676|2002
15393162792423|677|2003
15393162792423|679|2003
15393162792423|664|2003
17592186045089|1252|2006
17592186047354|146|2007
17592186047354|152|2007
17592186047354|141|2007
19791209300359|450|2011
19791209300359|485|2005
19791209300359|487|2007
19791209300359|460|2009
19791209300359|479|2009
19791209302326|552|2003
21990232557476|147|2007
21990232557476|152|2008
21990232557476|185|2009
21990232557476|157|2008
21990232557476|158|2007
21990232557520|470|2010
21990232557520|460|2010
21990232557520|461|2009
24189255811726|65|2007
24189255811726|51|2007
24189255811726|77|2006
24189255811726|63|2006
24189255812657|914|2005
24189255812657|915|2006
24189255812657|905|2005
24189255812657|923|2006
24189255812657|927|2005
24189255814875|1157|2002
24189255814875|1143|2002
24189255814875|1166|2003
26388279069231|549|2012
26388279069231|540|2001
26388279069231|542|2000
28587302325132|1195|2007
28587302325132|1196|2007
28587302325132|1212|2007
28587302325842|1142|2003
28587302325842|1164|2002
28587302325842|1149|2003
30786325578224|1457|2006
30786325578224|1474|2006
30786325578224|1448|2006
30786325578224|1471|2007
30786325578224|1487|2006
32985348833537|1326|2001
32985348836419|562|2006
32985348836419|585|2009
1276|240|2007
1276|242|2007
1276|229|2008
1276|214|2007
1276|230|2008
2199023256520|1146|2005
2199023256520|906|2005
2199023256520|907|2004
2199023256520|923|2004
2199023256520|911|2004
4398046513028|935|2004
4398046513245|300|2003
4398046513430|656|2006
4398046513430|625|2007
4398046513430|630|2006
6597069766870|1308|2004
6597069766870|109|2010
10995116278566|818|2012
10995116278566|819|2012
10995116278566|821|2011
10995116278566|823|2013
10995116278566|108|2013
13194139533344|800|2001
13194139533344|784|2001
13194139533344|808|2003
13194139533344|780|2003
13194139534410|297|2009
13194139534410|298|2009
13194139537061|546|2002
13194139537061|888|2002
13194139537061|539|2002
15393162792659|562|2009
15393162792659|581|2003
15393162792659|556|2009
15393162792659|557|2009
17592186047036|1061|2007
17592186047036|1045|2007
17592186047036|1055|2006
17592186047951|769|2012
17592186047951|770|2002
19791209300761|1013|2002
19791209300761|790|2005
19791209300761|1016|2003
19791209302510|374|2000
19791209302510|391|2000
19791209302510|393|2000
19791209303123|70|2007
19791209303123|39|2011
19791209303123|63|2006
19791209303550|1441|2012
19791209303550|201|2011
21990232557493|889|2006
21990232557493|895|2004
21990232558780|545|2009
21990232558780|548|2008
21990232558780|538|2010
21990232558780|540|2008
26388279067635|896|2010
26388279067635|897|2012
26388279067635|890|2000
26388279067635|892|2002
26388279067734|915|2011
26388279067734|937|2013
26388279067734|922|2011
30786325578316|1570|2003
30786325579380|1117|2000
30786325579380|1118|2002
30786325579831|322|2000
30786325579831|308|2000
30786325579831|1573|2005
30786325579831|312|2004
30786325580537|913|2006
30786325580537|933|2005
30786325580537|922|2006
30786325580885|864|2009
30786325580885|865|2010
30786325580885|866|2010
30786325581213|580|2004
32985348833579|483|2010
32985348833579|447|2011
32985348836553|840|2006
32985348836553|842|2006
32985348836553|829|2011
985|550|2010
985|540|2010
1125|0|2006
1125|3|2006
1125|6|2005
1125|1007|2005
1125|735|2006
3633|929|2006
3633|931|2003
3633|923|2008
3633|907|2003
3633|911|2007
2199023256881|896|2010
2199023256881|1320|2010
2199023256881|1325|2011
2199023258179|1554|2006
2199023258179|1539|2006
2199023258179|1555|2005
2199023258179|815|2006
4398046514566|1442|2011
6597069768154|913|2000
6597069768154|932|2000
6597069768154|918|2001
6597069768154|924|2000
6597069768236|930|2001
6597069768236|916|2001
6597069768236|918|2001
6597069768236|910|2001
6597069769456|481|2011
6597069769456|467|2011
6597069769456|452|2011
6597069769456|471|2012
10995116280002|983|2008
10995116280002|984|2008
10995116280730|129|2003
10995116280938|177|2009
10995116280938|150|2009
10995116280938|153|2009
10995116280938|507|2009
10995116281649|960|2004
10995116281649|965|2002
13194139535543|945|2006
13194139535543|946|2004
13194139535543|941|2006
13194139535543|942|2006
15393162792026|355|2003
15393162792026|358|2003
15393162792026|775|2002
15393162792026|362|2002
15393162792026|348|2003
17592186046530|549|2004
17592186046530|540|2005
19791209300656|964|2007
19791209300656|956|2008
19791209300656|959|2007
19791209300830|111|2006
19791209300839|679|2004
19791209300839|665|2003
19791209300839|1275|2003
19791209300839|669|2002
19791209300839|670|2004
19791209302453|946|2001
19791209302453|939|2011
21990232558189|1350|2009
26388279067897|932|2007
26388279067897|919|2006
26388279067897|926|2005
26388279069410|1217|2004
26388279069410|1182|2004
26388279069410|1215|2004
28587302324659|1561|2007
28587302325873|1554|2010
28587302325873|1540|2011
28587302325873|1542|2010
28587302325873|1545|2010
28587302325873|1547|2010
30786325579755|545|2010
30786325579755|504|2009
30786325579755|554|2010
30786325579766|539|2006
30786325580189|1193|2000
30786325580189|1209|1999
30786325580189|1199|1999
1131|539|2009
1131|541|2009
3120|803|2002
3120|792|2002
3120|793|2001
3120|794|2000
3120|782|2001
2199023256086|515|2002
6597069767125|1557|2002
6597069767125|728|2002
6597069767125|1561|2001
8796093024950|554|2008
8796093024950|541|2008
8796093024950|605|2008
10995116278269|257|2002
10995116278269|253|2001
13194139533427|1481|2004
13194139533535|544|2008
13194139533535|546|2008
13194139533535|547|2008
13194139533535|551|2006
13194139533535|554|2007
13194139534234|933|2002
13194139534234|936|2001
15393162790920|1401|2003
15393162790920|1437|2003
15393162791569|929|2006
15393162791569|930|2006
17592186044991|931|2010
17592186044991|932|2012
17592186044991|923|2009
17592186047563|929|2004
17592186047563|930|2004
17592186047563|906|2004
21990232558756|864|2004
21990232558756|866|2010
24189255811876|1457|2005
24189255811876|1500|2005
24189255814881|1572|2003
24189255814881|1573|2003
26388279066764|1393|2006
26388279066764|1429|2005
26388279066764|1419|2004
28587302323597|545|2012
28587302324497|1352|2003
28587302324497|1373|2003
28587302324497|1374|2002
28587302325178|887|2005
28587302325178|893|2010
28587302325579|24|2005
28587302325579|26|2005
28587302325579|29|2006
28587302325768|539|2003
30786325578485|915|2008
30786325578485|916|2007
30786325578485|918|2008
30786325578485|1275|2006
30786325578938|918|2001
30786325578938|906|2001
30786325578938|922|2002
30786325578938|909|2002
30786325579451|887|2003
30786325579451|889|2002
30786325579451|122|2001
30786325579451|891|2002
32985348835435|914|2003
32985348835435|931|2004
32985348835435|919|2012
32985348835435|936|2007
32985348835435|906|2008
32985348835899|1097|2007
2199023257627|966|2005
2199023257627|953|2005
2199023257627|427|2006
2199023258791|993|2011
2199023258791|996|2010
2199023258791|984|2011
4398046513883|173|2009
4398046513883|142|2010
6597069769142|546|2007
6597069769142|547|2006
6597069769142|551|2006
6597069769142|539|2007
6597069769142|540|2006
8796093022438|1557|2001
8796093022574|1568|2001
8796093022574|1567|2001
8796093022765|544|2004
8796093023199|915|2010
8796093023199|927|2009
8796093023903|888|2003
8796093023903|890|2004
8796093023903|893|2003
8796093023903|815|2004
8796093025116|449|2005
8796093025116|469|1999
8796093025116|456|2007
8796093025116|444|2011
8796093025116|462|2011
13194139536450|2|2009
13194139536450|4|2008
13194139536450|762|2009
15393162790022|929|2009
15393162790022|932|2009
15393162790022|905|2008
15393162790022|923|2009
15393162790022|927|2008
17592186047129|801|2009
19791209300845|1531|2008
19791209300845|1517|2007
19791209300845|1501|2007
19791209301621|897|2003
19791209301621|888|2006
19791209301621|889|2005
19791209301621|893|2009
19791209302241|1001|2006
19791209302241|1002|2006
21990232556713|1044|2005
21990232556713|1094|2005
21990232556713|1070|2006
21990232556988|293|2000
21990232557749|304|2003
21990232557749|306|2003
21990232557749|299|2002
21990232557749|301|2003
24189255812669|897|2003
24189255812669|887|2003
24189255813195|793|2005
24189255813588|905|2009
24189255814783|912|2000
24189255814783|931|2003
24189255814783|908|2005
26388279067066|1001|2006
26388279067066|1002|2005
26388279068895|296|2004
26388279068895|298|2004
28587302324427|546|2006
28587302324427|539|2004
28587302324427|540|2005
30786325578362|278|2007
30786325578362|266|2006
30786325578362|270|2006
32985348834064|1361|2008
32985348834064|1379|2009
32985348834064|1369|2010
32985348836005|1553|2008
32985348836005|33|2008
32985348836005|30|2007
2004|544|2004
2004|550|2004
2004|552|2004
4398046511712|388|2009
4398046511712|392|2011
4398046512387|551|2004
