:START_ID(Forum)|:END_ID(Tag)
343597413264|2796
343597413264|2808
343597413264|2817
343597413264|2851
343597413264|2897
343597413264|2905
343597413264|2914
343597413264|2938
343597413264|2939
343597413264|2953
343597413264|2984
343597413264|5191
343597413264|6383
343597413264|6981
343597413264|6986
343597413264|7380
343597413264|7522
343597413264|8290
343597413264|9076
343597413265|441
343597413265|783
343597413265|808
343597413265|1781
343597413265|1991
343597413265|1994
343597413265|2077
343597413265|2095
343597413265|2780
343597413265|2797
343597413265|2811
343597413265|2943
343597413265|2949
343597413265|3023
343597413265|3070
343597413265|5176
343597413265|6367
343597413265|6409
343597413265|6413
343597413265|6538
343597413265|8188
343597413265|11157
343597413266|58
343597413266|570
343597413266|579
343597413266|777
343597413266|795
343597413266|1615
343597413266|1865
343597413266|1985
343597413266|2006
343597413266|2780
343597413266|2827
343597413266|2837
343597413266|2846
343597413266|2854
343597413266|2926
343597413266|2935
343597413266|6740
343597413266|7746
343597413266|7894
343597413266|10449
755914273683|1615
1030792180628|7894
687194796949|795
755914273686|58
893353227161|2935
687194796954|10449
893353227163|2006
755914273692|58
1030792180637|2006
755914273695|2827
481036366752|2780
549755843489|7746
962072703907|795
412316890020|2827
687194796965|2780
618475320230|2846
962072703911|2827
412316890025|2935
481036366762|2926
343597413291|269
343597413291|578
343597413291|798
343597413291|807
343597413291|974
343597413291|1031
343597413291|1153
343597413291|1984
343597413291|1988
343597413291|1991
343597413291|1994
343597413291|2001
343597413291|2053
343597413291|2079
343597413291|2783
343597413291|2793
343597413291|2797
343597413291|2802
343597413291|2891
343597413291|2902
343597413291|2918
343597413291|2989
343597413291|3060
343597413291|3063
343597413291|5497
343597413291|6363
343597413291|6437
343597413291|7516
343597413291|8201
343597413291|9635
343597413291|9746
343597413291|14951
824633750444|2079
824633750445|2989
549755843502|269
412316890031|2918
755914273712|8201
687194796977|2918
755914273714|6363
549755843507|3060
755914273716|7516
893353227189|2802
549755843510|7516
343597413303|14951
618475320248|3063
893353227193|2001
824633750458|798
1030792180667|8201
687194796988|578
343597413309|807
1030792180670|807
618475320255|2989
618475320256|798
893353227201|2802
343597413315|2079
824633750468|2783
343597413317|209
343597413317|284
343597413317|574
343597413317|1175
343597413317|1184
343597413317|1615
343597413317|1762
343597413317|1863
343597413317|1988
343597413317|2072
343597413317|2075
343597413317|2078
343597413317|2783
343597413317|2797
343597413317|2832
343597413317|2868
343597413317|2920
343597413317|3097
343597413317|5085
343597413317|5162
343597413317|6395
343597413317|6986
343597413317|7254
343597413317|7604
343597413317|8044
343597413317|8984
343597413317|9709
343597413317|10432
343597413317|12137
343597413318|1410
481036366791|1410
412316890056|1410
412316890059|1410
1030792180685|1410
618475320270|1410
962072703952|1410
962072703953|1410
962072703955|1410
412316890069|1410
1030792180694|1410
962072703959|1410
893353227224|1410
755914273753|1410
412316890075|1410
618475320284|1410
1030792180701|1410
755914273758|1410
481036366815|1410
412316890080|138
412316890080|418
412316890080|458
412316890080|545
412316890080|565
412316890080|579
412316890080|796
412316890080|806
412316890080|1154
412316890080|1171
412316890080|1176
412316890080|1191
412316890080|1206
412316890080|1410
412316890080|1444
412316890080|1450
412316890080|1504
412316890080|1547
412316890080|1667
412316890080|1669
412316890080|1676
412316890080|1678
412316890080|2005
412316890080|2011
412316890080|2013
412316890080|2015
412316890080|2040
412316890080|2044
412316890080|2054
412316890080|2057
412316890080|2060
412316890080|2090
412316890080|2781
412316890080|2786
412316890080|2788
412316890080|2794
412316890080|2820
412316890080|2836
412316890080|2851
412316890080|2889
412316890080|2894
412316890080|2979
412316890080|2992
412316890080|3011
412316890080|3054
412316890080|3079
412316890080|4844
412316890080|5115
412316890080|5132
412316890080|5183
412316890080|5191
412316890080|6368
412316890080|6397
412316890080|6409
412316890080|6418
412316890080|6429
412316890080|6931
412316890080|6945
412316890080|7005
412316890080|7564
412316890080|9045
412316890080|9102
412316890080|9170
412316890080|9244
412316890080|9277
412316890080|9467
412316890080|9474
412316890080|11375
412316890080|11376
412316890080|11408
412316890080|11644
412316890080|14298
824633750498|2005
962072703971|2013
549755843556|3011
687194797029|1678
618475320294|2979
962072703975|6945
962072703976|9045
618475320297|2894
755914273770|1176
1030792180715|1504
824633750508|1206
893353227245|9045
687194797038|1669
618475320304|1154
893353227249|2781
481036366834|9277
549755843571|1547
481036366836|1410
618475320310|2889
412316890103|282
412316890103|580
412316890103|1411
412316890103|2081
412316890103|2869
412316890103|5485
549755843576|2081
755914273785|580
824633750522|282
618475320315|5485
549755843580|2081
481036366845|282
824633750526|1411
755914273791|1411
962072704000|2869
687194797058|1411
618475320323|5485
962072704005|580
687194797063|5485
549755843592|2081
893353227273|2081
618475320330|580
824633750539|5485
824633750541|2081
481036366862|60
481036366862|139
481036366862|148
481036366862|206
481036366862|288
481036366862|578
481036366862|590
481036366862|698
481036366862|780
481036366862|977
481036366862|1174
481036366862|1181
481036366862|1616
481036366862|1674
481036366862|1864
481036366862|1985
481036366862|1992
481036366862|2017
481036366862|2777
481036366862|2780
481036366862|2782
481036366862|2783
481036366862|2806
481036366862|2841
481036366862|2913
481036366862|2961
481036366862|2996
481036366862|3045
481036366862|3082
481036366862|3103
481036366862|3104
481036366862|4849
481036366862|5156
481036366862|5158
481036366862|5183
481036366862|5382
481036366862|6634
481036366862|6704
481036366862|6959
481036366862|6962
481036366862|7146
481036366862|7530
481036366862|7545
481036366862|9058
481036366862|9261
481036366862|9310
481036366862|9486
481036366862|11756
481036366862|13234
1030792180751|9058
618475320337|13234
687194797074|1864
1099511657491|139
1030792180756|1181
755914273813|1174
962072704022|2780
824633750551|2913
962072704025|590
824633750555|2841
893353227292|7530
618475320349|5156
824633750558|60
824633750559|698
962072704032|698
1030792180769|977
893353227298|3104
893353227299|6959
481036366884|1736
481036366884|10300
481036366885|10300
1030792180774|10300
1030792180775|1736
893353227304|1736
687194797097|1736
687194797099|10300
549755843629|1736
618475320366|1736
755914273839|1736
962072704049|10300
687194797106|1736
755914273843|10300
824633750580|1736
549755843637|1736
687194797110|1736
962072704055|1736
755914273848|1736
755914273849|1736
481036366906|416
481036366906|459
481036366906|975
481036366906|1924
481036366906|1991
481036366906|2020
481036366906|2855
481036366906|2862
481036366906|2903
481036366906|2915
481036366906|6733
481036366906|7602
481036366906|10408
481036366906|12273
687194797115|2862
893353227324|416
549755843645|6733
549755843646|1924
962072704063|2855
618475320385|1924
893353227330|1924
481036366916|2020
962072704069|2020
755914273862|1924
962072704071|10408
755914273864|459
687194797129|2903
549755843658|2020
755914273867|1991
824633750604|2855
962072704077|7602
687194797134|416
824633750607|1924
549755843664|6
549755843664|138
549755843664|143
549755843664|206
549755843664|288
549755843664|565
549755843664|588
549755843664|775
549755843664|777
549755843664|780
549755843664|781
549755843664|973
549755843664|1170
549755843664|1171
549755843664|1174
549755843664|1177
549755843664|1184
549755843664|1190
549755843664|1193
549755843664|1545
549755843664|1547
549755843664|1548
549755843664|1615
549755843664|1940
549755843664|1984
549755843664|1985
549755843664|1986
549755843664|1988
549755843664|2018
549755843664|2066
549755843664|2781
549755843664|2789
549755843664|2826
549755843664|2827
549755843664|2829
549755843664|2885
549755843664|2917
549755843664|2985
549755843664|3036
549755843664|3098
549755843664|5141
549755843664|5191
549755843664|6413
549755843664|6563
549755843664|6954
549755843664|6962
549755843664|6981
549755843664|6984
549755843664|7001
549755843664|7020
549755843664|7350
549755843664|7569
549755843664|9177
549755843664|9195
549755843664|9474
893353227345|2066
687194797139|1985
549755843668|1426
1099511657557|1426
1030792180822|1426
549755843671|1426
549755843672|1426
893353227353|1426
687194797146|1426
618475320411|1426
1030792180828|1426
618475320413|1426
549755843678|1426
962072704095|1426
893353227361|1426
618475320419|1426
893353227364|1426
618475320421|1426
962072704102|1426
962072704103|1426
549755843688|3035
824633750633|3035
618475320426|3035
549755843691|3035
687194797164|3035
549755843694|3035
893353227375|3035
549755843696|3035
687194797170|3035
962072704115|3035
962072704116|3035
618475320437|3035
962072704119|3035
1030792180856|3035
962072704121|3035
549755843706|3035
824633750651|3035
618475320444|1441
618475320444|1762
618475320444|1999
618475320444|12921
618475320445|138
618475320445|140
618475320445|206
618475320445|280
618475320445|448
618475320445|543
618475320445|544
618475320445|570
618475320445|576
618475320445|592
618475320445|775
618475320445|778
618475320445|783
618475320445|1021
618475320445|1029
618475320445|1153
618475320445|1154
618475320445|1171
618475320445|1200
618475320445|1202
618475320445|1410
618475320445|1753
618475320445|1759
618475320445|1985
618475320445|1989
618475320445|1993
618475320445|2027
618475320445|2066
618475320445|2091
618475320445|2116
618475320445|2777
618475320445|2778
618475320445|2780
618475320445|2781
618475320445|2783
618475320445|2786
618475320445|2788
618475320445|2789
618475320445|2795
618475320445|2816
618475320445|2825
618475320445|2871
618475320445|2880
618475320445|2912
618475320445|2990
618475320445|3030
618475320445|3038
618475320445|3051
618475320445|3086
618475320445|4844
618475320445|5119
618475320445|5170
618475320445|5183
618475320445|5184
618475320445|6072
618475320445|6186
618475320445|6438
618475320445|6740
618475320445|6962
618475320445|7005
618475320445|7507
618475320445|7517
618475320445|7526
618475320445|7559
618475320445|7602
618475320445|9076
618475320445|9162
618475320445|9174
618475320445|9195
618475320445|9238
618475320445|9283
618475320445|9477
618475320445|9738
618475320445|10028
618475320445|10822
755914273918|206
824633750655|9174
618475320448|544
1030792180865|5184
755914273922|2990
618475320453|4844
1030792180870|2816
962072704135|9076
893353227400|543
962072704139|448
824633750668|6072
755914273935|138
755914273935|295
755914273935|441
755914273935|594
755914273935|1532
755914273935|1682
755914273935|1995
755914273935|2003
755914273935|2036
755914273935|2045
755914273935|2107
755914273935|2123
755914273935|2783
755914273935|2788
755914273935|2841
755914273935|2858
755914273935|2896
755914273935|2969
755914273935|2979
755914273935|2980
755914273935|3011
755914273935|3092
755914273935|4870
755914273935|5119
755914273935|5755
755914273935|5848
755914273935|6317
755914273935|6938
755914273935|7009
755914273935|7590
755914273935|9102
755914273935|9177
755914273935|9293
755914273935|12296
962072704144|2979
962072704146|5848
962072704147|9293
962072704148|295
824633750677|2783
962072704150|295
962072704151|3092
824633750680|6317
893353227417|2858
893353227418|2107
1030792180891|5119
824633750684|1543
824633750684|9209
1030792180893|1543
1030792180894|1543
1030792180896|9209
962072704161|1543
962072704163|9209
893353227428|9209
1030792180902|1543
962072704167|9209
824633750696|1747
824633750696|6465
824633750697|60
824633750697|589
824633750697|595
824633750697|812
824633750697|1684
824633750697|1764
824633750697|1864
824633750697|1908
824633750697|1954
824633750697|3049
824633750697|6383
824633750697|12273
824633750697|12296
824633750697|13818
962072704171|13818
824633750700|1908
1030792180909|1954
893353227438|1954
893353227440|1764
962072704177|12273
824633750706|12296
962072704179|13818
1030792180916|1764
893353227445|288
893353227445|593
893353227445|804
893353227445|808
893353227445|1448
893353227445|1533
893353227445|1766
893353227445|2056
893353227445|2781
893353227445|2807
893353227445|2919
893353227445|5063
893353227445|5157
893353227445|7911
893353227445|9036
893353227445|9329
962072704182|5157
962072704184|9329
1030792180921|804
1030792180924|1766
1099511657662|2781
893353227455|145
893353227455|279
893353227455|282
893353227455|458
893353227455|576
893353227455|577
893353227455|595
893353227455|775
893353227455|798
893353227455|808
893353227455|809
893353227455|1024
893353227455|1033
893353227455|1170
893353227455|1181
893353227455|1201
893353227455|1202
893353227455|1615
893353227455|1747
893353227455|1987
893353227455|2036
893353227455|2068
893353227455|2074
893353227455|2078
893353227455|2780
893353227455|2782
893353227455|2785
893353227455|2786
893353227455|2790
893353227455|2792
893353227455|2794
893353227455|2805
893353227455|2813
893353227455|2814
893353227455|2839
893353227455|2843
893353227455|2852
893353227455|2864
893353227455|2883
893353227455|2906
893353227455|2933
893353227455|2947
893353227455|2953
893353227455|2979
893353227455|2987
893353227455|3006
893353227455|3028
893353227455|3037
893353227455|3090
893353227455|5598
893353227455|5848
893353227455|5942
893353227455|6193
893353227455|6368
893353227455|6409
893353227455|6429
893353227455|6438
893353227455|6938
893353227455|6989
893353227455|6991
893353227455|7051
893353227455|7521
893353227455|7523
893353227455|7832
893353227455|8938
893353227455|9411
893353227455|10607
893353227455|10609
893353227455|11777
893353227455|11875
893353227455|13821
962072704194|2792
962072704195|6429
962072704198|13821
962072704199|2792
962072704200|1403
962072704200|2779
962072704200|2912
962072704201|431
962072704201|469
962072704201|587
962072704201|798
962072704201|1021
962072704201|1027
962072704201|1670
962072704201|1764
962072704201|1985
962072704201|1989
962072704201|2044
962072704201|2058
962072704201|2777
962072704201|2816
962072704201|2828
962072704201|2876
962072704201|2930
962072704201|2996
962072704201|3010
962072704201|4848
962072704201|5109
962072704201|5205
962072704201|6368
962072704201|6428
962072704201|6456
962072704201|7050
962072704201|9036
962072704201|13119
962072704202|2044
1030792180940|1989
962072704208|1989
962072704209|206
962072704209|458
962072704209|524
962072704209|543
962072704209|597
962072704209|778
962072704209|977
962072704209|1206
962072704209|1682
962072704209|1765
962072704209|1995
962072704209|2777
962072704209|2779
962072704209|2794
962072704209|2845
962072704209|2870
962072704209|2887
962072704209|2991
962072704209|4844
962072704209|5132
962072704209|6954
962072704209|7568
962072704209|9256
962072704209|11536
1030792180946|1995
962072704211|2794
1030792180948|2779
1030792180949|7568
962072704214|1995
962072704215|597
1030792180953|1401
29924|776
29924|1024
29924|1196
29924|1683
29924|1747
29924|2819
29924|2972
29924|3047
29924|5037
29924|6383
29924|6868
29924|7005
29924|7014
29925|3047
412316890342|3047
343597413607|7005
962072704232|2972
68719506665|6
68719506665|149
68719506665|470
68719506665|565
68719506665|567
68719506665|570
68719506665|579
68719506665|597
68719506665|775
68719506665|779
68719506665|1022
68719506665|1164
68719506665|1184
68719506665|1192
68719506665|1198
68719506665|1403
68719506665|1451
68719506665|1547
68719506665|1548
68719506665|1670
68719506665|1674
68719506665|1940
68719506665|1985
68719506665|1986
68719506665|1990
68719506665|1993
68719506665|1994
68719506665|1999
68719506665|2014
68719506665|2030
68719506665|2039
68719506665|2075
68719506665|2078
68719506665|2084
68719506665|2089
68719506665|2109
68719506665|2118
68719506665|2781
68719506665|2789
68719506665|2792
68719506665|2824
68719506665|2885
68719506665|4844
68719506665|6394
68719506665|6413
68719506665|6418
68719506665|6938
68719506665|6945
68719506665|7015
68719506665|7509
68719506665|7514
68719506665|7522
68719506665|7559
68719506665|9036
68719506665|9063
68719506665|9098
68719506665|9144
68719506665|9158
68719506665|9161
68719506665|9163
68719506665|9177
68719506665|9188
68719506665|9244
68719506665|9293
68719506665|10737
68719506665|11258
68719506665|11379
68719506665|11557
68719506665|11622
68719506665|11695
68719506665|11698
137438983402|148
137438983402|292
137438983402|470
137438983402|524
137438983402|543
137438983402|566
137438983402|801
137438983402|1202
137438983402|1418
137438983402|1450
137438983402|1684
137438983402|1771
137438983402|2003
137438983402|2017
137438983402|2072
137438983402|2779
137438983402|2781
137438983402|2783
137438983402|2784
137438983402|2788
137438983402|2793
137438983402|2804
137438983402|2849
137438983402|2854
137438983402|2887
137438983402|2951
137438983402|2976
137438983402|2988
137438983402|3081
137438983402|5116
137438983402|5537
137438983402|6383
137438983402|6413
137438983402|6706
137438983402|6931
137438983402|6968
137438983402|7525
137438983402|7585
137438983402|8374
137438983402|9317
137438983402|9553
137438983402|11795
137438983402|14145
137438983402|14287
343597413612|5116
343597413613|8374
412316890350|11795
618475320559|14287
687194797296|2854
549755843825|2017
412316890354|2988
824633750771|148
481036367092|5116
755914274037|14287
618475320566|2854
412316890359|2783
274877936888|2804
824633750777|14145
962072704250|2781
481036367099|148
893353227516|6931
274877936893|6931
755914274047|6968
343597413633|6931
481036367106|2017
618475320579|470
206158460164|8374
755914274054|6706
755914274055|2849
755914274056|2793
137438983433|1860
137438983433|2006
137438983433|2026
137438983433|2785
137438983433|2790
137438983433|2794
137438983433|3032
137438983433|5438
137438983433|6365
137438983433|7005
137438983433|7385
137438983433|11695
343597413642|2006
824633750795|2790
962072704268|2794
618475320589|5438
412316890382|11695
962072704271|2006
549755843856|11695
893353227537|7385
481036367122|2026
962072704275|2026
618475320596|2006
412316890389|7385
893353227542|7005
962072704279|5438
1099511657752|2006
137438983449|3032
1030792181018|6365
893353227547|1860
824633750812|2026
343597413663|6365
755914274080|5438
755914274081|2785
1030792181027|2785
824633750820|1860
618475320613|7005
755914274086|7005
481036367143|5438
206158460201|9
206158460201|60
206158460201|140
206158460201|299
206158460201|581
206158460201|586
206158460201|776
206158460201|780
206158460201|781
206158460201|787
206158460201|1001
206158460201|1021
206158460201|1671
206158460201|1910
206158460201|1989
206158460201|2017
206158460201|2020
206158460201|2045
206158460201|2795
206158460201|2796
206158460201|2798
206158460201|2799
206158460201|2810
206158460201|2829
206158460201|2851
206158460201|2859
206158460201|2912
206158460201|2936
206158460201|2948
206158460201|2951
206158460201|2961
206158460201|2998
206158460201|3027
206158460201|3046
206158460201|3071
206158460201|3074
206158460201|3079
206158460201|6361
206158460201|6368
206158460201|6396
206158460201|6645
206158460201|6954
206158460201|7015
206158460201|7335
206158460201|9174
206158460201|10270
206158460201|11343
206158460201|11687
274877936938|143
274877936938|282
274877936938|411
274877936938|458
274877936938|804
274877936938|808
274877936938|1171
274877936938|1179
274877936938|1644
274877936938|1667
274877936938|1670
274877936938|1986
274877936938|1987
274877936938|1988
274877936938|1989
274877936938|2012
274877936938|2022
274877936938|2025
274877936938|2031
274877936938|2044
274877936938|2065
274877936938|2067
274877936938|2068
274877936938|2778
274877936938|2780
274877936938|2781
274877936938|2789
274877936938|2793
274877936938|2794
274877936938|2799
274877936938|2803
274877936938|2804
274877936938|2820
274877936938|2823
274877936938|2841
274877936938|2888
274877936938|2909
274877936938|2920
274877936938|2924
274877936938|2933
274877936938|2965
274877936938|2976
274877936938|2995
274877936938|2999
274877936938|3000
274877936938|3001
274877936938|3011
274877936938|3031
274877936938|3044
274877936938|3060
274877936938|3111
274877936938|3114
274877936938|5116
274877936938|6405
274877936938|6637
274877936938|7495
274877936938|7507
274877936938|7520
274877936938|7590
274877936938|9098
274877936938|9150
274877936938|9310
274877936938|9317
274877936938|9474
274877936938|10258
274877936938|12838
274877936938|14201
343597413675|524
343597413675|565
343597413675|571
343597413675|583
343597413675|597
343597413675|778
343597413675|1024
343597413675|1193
343597413675|1759
343597413675|1912
343597413675|1989
343597413675|1995
343597413675|1996
343597413675|2012
343597413675|2017
343597413675|2084
343597413675|2108
343597413675|2777
343597413675|2778
343597413675|2780
343597413675|2785
343597413675|2788
343597413675|2795
343597413675|2827
343597413675|2850
343597413675|2981
343597413675|3100
343597413675|4844
343597413675|5062
343597413675|5085
343597413675|6938
343597413675|6945
343597413675|7517
343597413675|11644
343597413676|138
343597413676|205
343597413676|282
343597413676|294
343597413676|448
343597413676|458
343597413676|470
343597413676|524
343597413676|561
343597413676|568
343597413676|570
343597413676|574
343597413676|592
343597413676|783
343597413676|788
343597413676|977
343597413676|1023
343597413676|1026
343597413676|1175
343597413676|1193
343597413676|1450
343597413676|1614
343597413676|1671
343597413676|1675
343597413676|1677
343597413676|1987
343597413676|1988
343597413676|1989
343597413676|2002
343597413676|2017
343597413676|2031
343597413676|2043
343597413676|2117
343597413676|2777
343597413676|2781
343597413676|2784
343597413676|2789
343597413676|2792
343597413676|2795
343597413676|2803
343597413676|2805
343597413676|2815
343597413676|2824
343597413676|2825
343597413676|2849
343597413676|2871
343597413676|2898
343597413676|2904
343597413676|2908
343597413676|2996
343597413676|3007
343597413676|3040
343597413676|4844
343597413676|5115
343597413676|5119
343597413676|5314
343597413676|5762
343597413676|6383
343597413676|6990
343597413676|6991
343597413676|7014
343597413676|7509
343597413676|7520
343597413676|7555
343597413676|9033
343597413676|9040
343597413676|9055
343597413676|9209
343597413676|9272
343597413676|9319
343597413676|9329
343597413676|10298
343597413676|11305
343597413676|11375
343597413676|12943
343597413676|13211
343597413677|701
412316890414|1590
1030792181039|1590
1030792181040|1590
549755843889|1590
618475320626|1590
618475320627|1590
481036367156|1590
1030792181046|1590
1030792181047|1590
687194797368|1590
755914274105|1590
481036367162|1590
687194797371|1590
549755843900|1590
962072704318|1590
893353227585|1590
412316890434|1590
962072704323|1590
412316890436|1590
618475320645|1590
412316890438|6
412316890438|781
412316890438|973
412316890438|1023
412316890439|294
412316890439|522
412316890439|561
412316890439|580
412316890439|780
412316890439|809
412316890439|1183
412316890439|1617
412316890439|1667
412316890439|1675
412316890439|1679
412316890439|1759
412316890439|1863
412316890439|1908
412316890439|1988
412316890439|2000
412316890439|2025
412316890439|2035
412316890439|2067
412316890439|2069
412316890439|2781
412316890439|2782
412316890439|2785
412316890439|2788
412316890439|2792
412316890439|2797
412316890439|2813
412316890439|2844
412316890439|2862
412316890439|2885
412316890439|2932
412316890439|2935
412316890439|2954
412316890439|2959
412316890439|2973
412316890439|2982
412316890439|3038
412316890439|3046
412316890439|5063
412316890439|5159
412316890439|5971
412316890439|6903
412316890439|7012
412316890439|7034
412316890439|7435
412316890439|7512
412316890439|7911
412316890439|8399
412316890439|9013
412316890439|9244
412316890439|9319
412316890439|12602
412316890439|13750
412316890439|15482
412316890440|196
412316890440|243
412316890440|279
412316890440|1171
412316890440|1450
412316890440|1985
412316890440|2035
412316890440|2869
412316890440|4990
412316890440|5948
755914274121|279
1030792181066|2035
755914274124|1985
1030792181069|2035
481036367184|5948
549755843921|2869
687194797394|2035
755914274131|1450
893353227604|279
893353227605|196
481036367190|279
893353227608|196
893353227609|1450
893353227610|196
618475320667|1450
1030792181084|196
618475320669|243
1030792181086|4990
481036367199|279
481036367199|1932
481036367199|6363
1030792181089|1932
824633750882|6363
481036367203|1932
687194797412|6363
962072704357|6363
755914274150|6363
962072704360|279
962072704361|6363
481036367210|279
687194797419|1932
687194797420|6363
481036367213|6363
1030792181102|279
962072704368|1932
893353227633|279
962072704371|6363
962072704372|279
481036367221|281
481036367221|1501
481036367222|283
481036367222|538
481036367222|565
481036367222|595
481036367222|1909
481036367222|2891
481036367222|2894
481036367222|2925
481036367222|2979
481036367222|5156
481036367222|5183
481036367222|5759
481036367222|6382
481036367222|6934
481036367222|14779
549755843959|9
549755843959|205
549755843959|543
549755843959|570
549755843959|597
549755843959|778
549755843959|977
549755843959|1175
549755843959|1206
549755843959|1450
549755843959|1454
549755843959|1505
549755843959|1545
549755843959|1667
549755843959|1671
549755843959|1760
549755843959|1765
549755843959|1766
549755843959|1767
549755843959|1768
549755843959|1909
549755843959|1941
549755843959|1995
549755843959|2038
549755843959|2041
549755843959|2785
549755843959|2786
549755843959|2788
549755843959|2803
549755843959|2815
549755843959|2858
549755843959|2863
549755843959|2883
549755843959|2906
549755843959|2922
549755843959|3007
549755843959|4844
549755843959|5093
549755843959|5156
549755843959|6413
549755843959|7517
549755843959|9058
549755843959|9102
549755843959|9163
549755843959|9261
1030792181112|2906
893353227641|2922
549755843963|2815
893353227644|9102
824633750910|4844
962072704383|543
1030792181120|1760
824633750913|205
824633750915|2922
962072704388|6413
549755843973|2883
962072704390|2785
893353227655|2041
824633750920|2863
687194797449|1545
618475320714|1862
618475320715|280
618475320715|774
618475320715|776
618475320715|783
618475320715|1200
618475320715|1201
618475320715|1545
618475320715|1769
618475320715|1959
618475320715|1988
618475320715|1995
618475320715|2009
618475320715|2023
618475320715|2095
618475320715|2122
618475320715|2786
618475320715|2793
618475320715|2802
618475320715|2812
618475320715|2827
618475320715|2851
618475320715|2888
618475320715|2898
618475320715|2907
618475320715|2978
618475320715|2999
618475320715|3081
618475320715|5081
618475320715|5197
618475320715|6931
618475320715|7112
618475320715|8565
618475320715|9058
618475320715|9396
618475320715|13334
1030792181132|2827
824633750925|9396
1030792181134|2898
962072704399|2786
893353227664|1545
824633750929|2095
824633750930|5197
618475320723|2851
618475320724|5081
824633750933|1769
687194797462|9058
962072704408|2978
618475320729|783
1030792181147|2999
618475320732|1747
618475320733|138
618475320733|293
618475320733|416
618475320733|468
618475320733|471
618475320733|779
618475320733|785
618475320733|803
618475320733|974
618475320733|1191
618475320733|1195
618475320733|1615
618475320733|1676
618475320733|1863
618475320733|1933
618475320733|2021
618475320733|2039
618475320733|2066
618475320733|2781
618475320733|2795
618475320733|2797
618475320733|2815
618475320733|2838
618475320733|2844
618475320733|2883
618475320733|2943
618475320733|3003
618475320733|3046
618475320733|5190
618475320733|5191
618475320733|6302
618475320733|6394
618475320733|6645
618475320733|6987
618475320733|7032
618475320733|7516
618475320733|7587
618475320733|9474
618475320733|11537
618475320733|11687
618475320733|12296
687194797470|448
687194797470|589
687194797470|597
687194797470|783
687194797470|804
687194797470|973
687194797470|1022
687194797470|1024
687194797470|1548
687194797470|1733
687194797470|1952
687194797470|1985
687194797470|1988
687194797470|1994
687194797470|1996
687194797470|2019
687194797470|2087
687194797470|2114
687194797470|2123
687194797470|2788
687194797470|2789
687194797470|2819
687194797470|2854
687194797470|2887
687194797470|2908
687194797470|2912
687194797470|2927
687194797470|2962
687194797470|2985
687194797470|2987
687194797470|2993
687194797470|3061
687194797470|3071
687194797470|3081
687194797470|3099
687194797470|5162
687194797470|5173
687194797470|5711
687194797470|5804
687194797470|5941
687194797470|6071
687194797470|6397
687194797470|6409
687194797470|6449
687194797470|6704
687194797470|6820
687194797470|6855
687194797470|6959
687194797470|6987
687194797470|7151
687194797470|7514
687194797470|7582
687194797470|11093
687194797470|12570
687194797470|13184
687194797470|13424
687194797470|13721
687194797471|1603
824633750944|1603
824633750946|1603
755914274211|1603
755914274212|1603
824633750950|1603
1030792181159|1603
755914274217|1603
824633750954|1603
893353227691|1603
824633750956|1603
1030792181165|1603
755914274222|1172
755914274222|1183
755914274222|1444
755914274222|2082
755914274222|2782
755914274222|2859
755914274222|2973
755914274222|2977
755914274222|2980
755914274222|5099
962072704432|2859
1030792181169|1444
893353227698|2977
893353227699|1183
1030792181172|5099
893353227701|2980
962072704438|2082
962072704439|2782
1030792181176|1183
893353227705|5099
824633750970|2782
824633750971|1000
824633750971|1912
824633750971|2040
824633750971|2799
824633750971|2825
824633750971|3092
824633750971|6363
824633750971|7419
824633750971|13182
893353227709|13182
893353227711|1912
962072704449|3092
893353227714|6363
824633750981|6
824633750981|1173
824633750981|1175
824633750981|1180
824633750981|1454
824633750981|2070
824633750981|2078
824633750981|3037
824633750981|6413
824633750981|7514
824633750981|9146
824633750981|11742
893353227718|138
893353227718|139
893353227718|205
893353227718|277
893353227718|417
893353227718|568
893353227718|978
893353227718|1187
893353227718|1546
893353227718|1616
893353227718|1753
893353227718|1761
893353227718|1793
893353227718|1940
893353227718|1985
893353227718|1986
893353227718|1993
893353227718|2012
893353227718|2020
893353227718|2038
893353227718|2039
893353227718|2107
893353227718|2781
893353227718|2786
893353227718|2788
893353227718|2797
893353227718|2800
893353227718|2818
893353227718|2821
893353227718|2827
893353227718|2840
893353227718|2841
893353227718|2843
893353227718|2887
893353227718|2891
893353227718|2915
893353227718|2919
893353227718|2945
893353227718|2958
893353227718|3042
893353227718|3081
893353227718|3089
893353227718|3093
893353227718|4848
893353227718|5063
893353227718|5133
893353227718|5152
893353227718|5153
893353227718|5386
893353227718|5862
893353227718|6038
893353227718|6368
893353227718|6557
893353227718|6740
893353227718|6783
893353227718|6959
893353227718|7029
893353227718|7509
893353227718|8382
893353227718|9531
893353227718|11758
893353227718|14202
893353227718|14591
893353227719|1149
893353227719|2115
893353227719|2781
893353227719|2963
893353227720|565
893353227720|796
893353227720|1422
893353227720|1681
893353227720|1864
893353227720|2780
893353227720|2929
893353227720|3045
893353227720|5118
893353227720|7523
893353227720|7564
893353227720|8102
893353227720|9479
962072704457|7523
962072704458|9479
1030792181196|2929
962072704461|796
893353227728|7564
1030792181201|7564
962072704466|411
962072704466|5162
962072704466|9271
962072704467|569
962072704468|205
962072704468|275
962072704468|285
962072704468|418
962072704468|469
962072704468|471
962072704468|593
962072704468|597
962072704468|782
962072704468|790
962072704468|794
962072704468|1179
